timestamp,direction,entry_price,horizon,mfe,mae,ratio,favorable,symbol,threshold
2025-06-27 12:20:00,bullish,142.64,30,0.5959057767807227,-1.0445877734155782,0.5704697986577408,False,SOL,0.1
2025-06-27 12:20:00,bullish,142.64,50,0.8693213684800962,-1.0445877734155782,0.8322147651006881,False,SOL,0.1
2025-06-27 12:20:00,bullish,142.64,100,1.5493550196298431,-1.7666853617498472,0.8769841269841365,False,SOL,0.1
2025-06-28 00:05:00,bearish,141.7,10,0.5504587155963311,-0.16937191249116493,0.3076923076922825,False,SOL,0.1
2025-06-28 00:05:00,bearish,141.7,20,0.5504587155963311,-0.4022582921665443,0.7307692307692211,False,SOL,0.1
2025-06-28 00:05:00,bearish,141.7,30,1.2138320395201123,-0.4022582921665443,0.33139534883720556,False,SOL,0.1
2025-06-28 00:05:00,bearish,141.7,50,1.3055751587861841,-0.4022582921665443,0.30810810810810063,False,SOL,0.1
2025-06-28 00:05:00,bearish,141.7,100,3.923782639378971,-0.4022582921665443,0.10251798561150954,False,SOL,0.1
2025-06-28 00:10:00,bearish,141.48,10,0.7068136839129207,-0.014136273678245555,0.019999999999981807,False,SOL,0.1
2025-06-28 00:10:00,bearish,141.48,20,0.7068136839129207,-0.24738478936951822,0.3499999999999943,False,SOL,0.1
2025-06-28 00:10:00,bearish,141.48,30,1.3712185467910645,-0.24738478936951822,0.1804123711340179,False,SOL,0.1
2025-06-28 00:10:00,bearish,141.48,50,1.463104325699761,-0.24738478936951822,0.16908212560386024,False,SOL,0.1
2025-06-28 00:10:00,bearish,141.48,100,4.085383093016682,-0.24738478936951822,0.06055363321799209,False,SOL,0.1
2025-06-28 00:15:00,bearish,141.78,10,0.4937226689236765,-0.20454224855409228,0.4142857142857097,False,SOL,0.1
2025-06-28 00:15:00,bearish,141.78,20,0.4937226689236765,-0.45845676400056823,0.9285714285714518,False,SOL,0.1
